survey_type,region,site,latitude,longitude,date,transect,heading,depth_start,depth_end,segment,drift_algae,juvenile_laminariales,sub_bedrock,sub_boulder,sub_cobble,sub_sand,relief_0_10cm,relief_10cm_1m,relief_1m_2m,relief_gt_2m,upc_crustose_coralline,upc_encrusting_red,upc_articulated_coralline,upc_desmarestia_spp,upc_branch_flat_branching,upc_dodecaceria_spp,upc_laminariales_holdfast_live,upc_stephanocystis,upc_sponge,upc_corynactis_californica,upc_leaf_blade_unbranched,upc_macrocystis_holdfast_live,upc_solitary_tunicate,upc_bare_rock,upc_dictyoneurum_spp,upc_tubeworm_other_solitary,upc_cup_corals,upc_bryozoan,upc_barnacle,upc_bushy_cylindrical_branches,upc_dead_kelp_holdfast_any,upc_colonial_tunicate,upc_bare_sand,upc_lacy_filamentous_dense,upc_turf_red_2cm,upc_phragmatopoma,upc_sell_debris,upc_embedded_cucumber,upc_other_anemone,upc_thylacodes_squamigerus,upc_dictyotales,upc_scum,upc_egregia_menziesii,upc_diopatra_ornata,upc_hydroids,n_macro_plants,avg_macro_stipe_density,sd_macro_stipe,den_stephanocystis,den_nereocystis,den_laminaria_setchellii,den_pterygophora,den_mac_stump,den_costaria_costata,den_eisenia_arborea,den_lam_stump,den_purple_urchin,den_red_urchin,den_purple_conceiled,den_red_conceiled,sz_mean_purple,sz_mean_red,sz_sd_purple,sz_sd_red,n_dissected,mean_gonad_index,sd_gonad_index,mean_test_diameter_mm,mean_test_height_mm,mean_animal_24hr_mass_g,mean_gonad_mass_g,prop_female,prop_male,macro_present,margin_segment,dist_from_margin,prop_concealed,transect_id
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,3,50,11.1,6.4,20,NA,NA,1,0,0,0,0,1,0,0,0.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,106.25,1,46.875,1,4.2,4.5,0.8618916073713347,0.7071067811865476,1,2.2484665156907147,NA,32.7,16.5,30.91,0.695001,NA,NA,FALSE,55,-35,0.4411764705882353,MAR_03_2024-07-09_T_3
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,3,50,11.1,6.4,25,NA,NA,1,0,0,0,0,1,0,0,0.6,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,123.33333333333334,0,10,0,3.666666666666667,NA,0.8997354108424372,NA,1,2.891607142857143,NA,37.4,15.4,31.92,0.923001,NA,NA,FALSE,55,-30,0.08108108108108107,MAR_03_2024-07-09_T_3
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,3,50,11.1,6.4,30,NA,NA,1,0,0,0,0,0.6,0.2,0.2,0.4,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,38.372093023255815,0,10.465116279069768,0,3.466666666666667,4,0.9904304018720252,NA,1,3.338668532586965,NA,39.8,19.7,25.01,0.835001,NA,NA,FALSE,55,-25,0.27272727272727276,MAR_03_2024-07-09_T_3
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,3,50,11.1,6.4,35,NA,NA,1,0,0,0,0,1,0,0,0.6,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,66.66666666666667,0,4.166666666666667,0,3.6,NA,0.9856107606091624,NA,1,4.357840566873339,NA,50.2,30.1,56.45,2.460001,NA,NA,FALSE,55,-20,0.0625,MAR_03_2024-07-09_T_3
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,3,50,11.1,6.4,40,NA,NA,1,0,0,0,0,1,0,0,0,0.2,0.6,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,103.33333333333334,0,3.3333333333333335,0,4,NA,1.0690449676496976,NA,1,3.5747934100418406,NA,42.1,18.6,38.24,1.367001,NA,NA,FALSE,55,-15,0.03225806451612903,MAR_03_2024-07-09_T_3
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,3,50,11.1,6.4,45,NA,NA,1,0,0,0,0,1,0,0,0.4,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,74.99999999999999,0,18.18181818181818,0,3.333333333333333,NA,1.1751393027860062,NA,1,2.1343608445297506,NA,39.9,23.4,26.05,0.5560010000000001,NA,NA,FALSE,55,-10,0.24242424242424243,MAR_03_2024-07-09_T_3
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,3,50,11.1,6.4,50,NA,NA,1,0,0,0,0,1,0,0,0.6,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,94.73684210526316,0,28.947368421052634,0,3.25,NA,0.5773502691896257,NA,1,4.023519783886859,NA,54.8,18.3,62.93,2.532001,NA,NA,FALSE,55,-5,0.3055555555555556,MAR_03_2024-07-09_T_3
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,3,50,11.1,6.4,55,NA,NA,1,0,0,0,0,1,0,0,0.4,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,76.92307692307692,0,28.846153846153843,0,3.533333333333333,NA,0.5163977794943223,NA,1,3.9696512247071354,NA,40.5,18.4,37.56,1.491001,NA,NA,TRUE,55,0,0.375,MAR_03_2024-07-09_T_3
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,3,50,11.1,6.4,60,NA,NA,1,0,0,0,0,1,0,0,0.2,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,0,0,0,0,60.344827586206904,0,50,0,3.8,NA,0.9411239481143204,NA,1,2.9569114837614094,NA,41.7,20.8,47.11,1.393001,NA,NA,TRUE,55,5,0.8285714285714285,MAR_03_2024-07-09_T_3
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,3,50,11.1,6.4,65,NA,NA,1,0,0,0,0,1,0,0,0.4,0,0.4,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,19,0,0,0,0,100,0,76.66666666666667,0,3.5,NA,0.816496580927726,NA,1,7.783341079728282,NA,43.4,19.2,55.94,4.354001,NA,NA,TRUE,55,10,0.7666666666666667,MAR_03_2024-07-09_T_3
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,3,50,11.1,6.4,70,NA,NA,1,0,0,0,0,1,0,0,0.4,0,0.2,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,10,0,0,0,0,24,0,24,0,3.3333333333333335,NA,0.8660254037844386,NA,1,5.6897343750000005,NA,35.9,24.9,44.8,2.549001,NA,NA,TRUE,55,15,1,MAR_03_2024-07-09_T_3
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,3,50,11.1,6.4,75,NA,NA,1,0,0,0,0,0.2,0.6,0.2,0.6,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5,0.7071067811865476,1,8,7,10,0,0,0,0,36.585365853658544,0,35.365853658536594,0,2.933333333333333,NA,0.7988086367179801,NA,1,5.067053001277139,NA,38.7,21.1,31.32,1.587001,NA,NA,TRUE,55,20,0.9666666666666667,MAR_03_2024-07-09_T_3
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,3,50,11.1,6.4,80,NA,NA,1,0,0,0,0,0.6,0.2,0.2,0,0,0.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,0,0,0,0,25,0,25,0,3.7333333333333334,NA,0.8837151016885367,NA,1,7.742767416934621,NA,37.4,13.8,46.65,3.612001,NA,NA,TRUE,55,25,1,MAR_03_2024-07-09_T_3
Margin,Carmel,MAR_04,36.5498875,-121.9351251,2024-06-24,1,30,9.1,8.5,5,NA,NA,0.4,0.2,0,0.4,0,1,0,0,0.2,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,10,0,4,NA,NA,NA,NA,NA,1,15.68479859013092,NA,47.48,28.45,19.86,3.1150010000000004,0,0,TRUE,5,0,0.4,MAR_04_2024-06-24_T_1
Margin,Carmel,MAR_04,36.5498875,-121.9351251,2024-06-24,1,30,9.1,8.5,10,NA,NA,0,0.2,0,0.8,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0,0,0,0,15,0,8,0,NA,NA,NA,NA,1,7.617219010918432,NA,34.39,16.84,15.57,1.186001,0,0,TRUE,5,5,0.5333333333333333,MAR_04_2024-06-24_T_1
Margin,Carmel,MAR_04,36.5498875,-121.9351251,2024-06-24,1,30,9.1,8.5,15,NA,NA,0.6,0,0,0.4,0,0.6,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,NA,NA,NA,NA,1,5.796697150896939,NA,42.36,22.23,28.43,1.6480009999999998,0,0,TRUE,5,10,1,MAR_04_2024-06-24_T_1
Margin,Carmel,MAR_04,36.5498875,-121.9351251,2024-06-24,1,30,9.1,8.5,20,NA,NA,0.6,0.4,0,0,0,1,0,0,0.4,0,0,0,0.2,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,7.045454545454545,1,3.409090909090909,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5,15,0.48387096774193555,MAR_04_2024-06-24_T_1
Margin,Carmel,MAR_04,36.5498875,-121.9351251,2024-06-24,1,30,9.1,8.5,25,NA,NA,1,0,0,0,0,0.8,0.2,0,0.6,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,3.674716645489199,NA,46.39,23.67,39.35,1.446001,0,0,TRUE,5,20,NA,MAR_04_2024-06-24_T_1
Margin,Carmel,MAR_04,36.5498875,-121.9351251,2024-06-24,1,30,9.1,8.5,30,NA,NA,1,0,0,0,0,0.4,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,16,1,10,1,NA,NA,NA,NA,1,8.476109107303877,NA,38.81,20.04,22.18,1.880001,0,0,FALSE,5,25,0.625,MAR_04_2024-06-24_T_1
Margin,Carmel,MAR_04,36.5498875,-121.9351251,2024-06-24,1,30,9.1,8.5,35,NA,NA,1,0,0,0,0,0.6,0.4,0,0.4,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,9.142857142857142,2,2.8571428571428568,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5,30,0.3125,MAR_04_2024-06-24_T_1
Margin,Carmel,MAR_04,36.5498875,-121.9351251,2024-06-24,1,30,9.1,8.5,40,NA,NA,1,0,0,0,0,0.8,0.2,0,0.6,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5.9459459459459465,0,2.9729729729729732,0,NA,NA,NA,NA,1,2.035841214534594,NA,24.37,23.57,40.18,0.818001,0,0,TRUE,5,35,0.5,MAR_04_2024-06-24_T_1
Margin,Carmel,MAR_04,36.5498875,-121.9351251,2024-06-24,1,30,9.1,8.5,45,NA,NA,1,0,0,0,0,0.6,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,4,0,3,0,NA,NA,NA,NA,1,2.409966341299226,NA,43.86,20.68,29.71,0.716001,0,0,TRUE,5,40,0.75,MAR_04_2024-06-24_T_1
Margin,Carmel,MAR_04,36.5501331,-121.9340388,2024-06-24,2,30,11,7.4,5,NA,NA,1,0,0,0,0,0.4,0.4,0.2,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,75,1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,5,0,0.3333333333333333,MAR_04_2024-06-24_T_2
Margin,Carmel,MAR_04,36.5501331,-121.9340388,2024-06-24,2,30,11,7.4,10,NA,NA,1,0,0,0,0,0.8,0,0.2,0.4,0,0.2,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22.727272727272727,6,3.787878787878788,3,NA,NA,NA,NA,1,2.955817245817246,NA,39,18.79,23.31,0.689001,0,0,TRUE,5,5,0.16666666666666669,MAR_04_2024-06-24_T_2
Margin,Carmel,MAR_04,36.5501331,-121.9340388,2024-06-24,2,30,11,7.4,15,NA,NA,1,0,0,0,0,0.8,0.2,0,0,0.4,0.2,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,13.888888888888888,4,4.629629629629629,3,NA,NA,NA,NA,1,1.4707062475746993,NA,40.83,18.75,25.77,0.379001,0,0,FALSE,5,10,0.3333333333333333,MAR_04_2024-06-24_T_2
Margin,Carmel,MAR_04,36.5501331,-121.9340388,2024-06-24,2,30,11,7.4,20,NA,NA,1,0,0,0,0,0.6,0.4,0,0,0,0.6,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,9.803921568627452,7,2.6143790849673203,3,NA,NA,NA,NA,2,4.414737222070555,1.4817114914904217,41.935,19.88,25.56,1.209501,0,0,FALSE,5,15,0.26666666666666666,MAR_04_2024-06-24_T_2
Margin,Carmel,MAR_04,36.5501331,-121.9340388,2024-06-24,2,30,11,7.4,25,NA,NA,1,0,0,0,0,1,0,0,0.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,7.246376811594203,3,2.8985507246376816,2,NA,NA,NA,NA,1,0.5612460289445818,NA,43.27,19.96,28.33,0.159001,0,0,FALSE,5,20,0.4,MAR_04_2024-06-24_T_2
Margin,Carmel,MAR_04,36.5501331,-121.9340388,2024-06-24,2,30,11,7.4,30,NA,NA,1,0,0,0,0,1,0,0,0.8,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,5.859375,2,0.5859375,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,5,25,0.1,MAR_04_2024-06-24_T_2
Margin,Carmel,MAR_04,36.5501331,-121.9340388,2024-06-24,2,30,11,7.4,35,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4.746835443037974,1,0.1582278481012658,1,NA,NA,NA,NA,1,0.4041753585397654,NA,42.18,23.21,30.68,0.124001,0,0,TRUE,5,30,0.03333333333333333,MAR_04_2024-06-24_T_2
Margin,Carmel,MAR_04,36.5501331,-121.9340388,2024-06-24,2,30,11,7.4,40,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,0,0,0,4.155124653739612,0,3.462603878116343,0,NA,NA,NA,NA,1,3.297609670987039,NA,51.34,22.81,40.12,1.323001,0,0,TRUE,5,35,0.8333333333333333,MAR_04_2024-06-24_T_2
Margin,Carmel,MAR_04,36.5501331,-121.9340388,2024-06-24,2,30,11,7.4,45,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.5,14.849242404917495,2,0,0,2,0,0,0,0,3.571428571428571,2,3.571428571428571,2,NA,NA,NA,NA,1,9.40242530282638,NA,46.18,25.27,37.15,3.493001,0,0,TRUE,5,40,1,MAR_04_2024-06-24_T_2
Margin,Carmel,MAR_04,36.5501331,-121.9340388,2024-06-24,3,30,11,9,5,NA,NA,1,0,0,0,0,1,0,0,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,115.38461538461536,3,7.692307692307692,3,NA,NA,NA,NA,1,1.968424561403509,NA,40,21.8,28.5,0.5610010000000001,0,0,TRUE,5,0,0.06666666666666668,MAR_04_2024-06-24_T_3
Margin,Carmel,MAR_04,36.5501331,-121.9340388,2024-06-24,3,30,11,9,10,NA,NA,1,0,0,0,0,0.8,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,27.19298245614035,1,0,1,NA,NA,NA,NA,1,0.4080212264150943,NA,45.6,23.9,42.4,0.173001,0,0,FALSE,5,5,0,MAR_04_2024-06-24_T_3
Margin,Carmel,MAR_04,36.5501331,-121.9340388,2024-06-24,3,30,11,9,15,NA,NA,1,0,0,0,0,0.6,0.4,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,13.888888888888888,4,0,3,NA,NA,NA,NA,1,0.360339892665474,NA,47.2,23.3,39.13,0.141001,0,0,FALSE,5,10,0,MAR_04_2024-06-24_T_3
Margin,Carmel,MAR_04,36.5501331,-121.9340388,2024-06-24,3,30,11,9,20,NA,NA,1,0,0,0,0,0.6,0.4,0,0.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,10.69182389937107,1,0,1,NA,NA,NA,NA,1,1.0297592012529369,NA,51.2,26.4,51.08,0.526001,0,0,FALSE,5,15,0,MAR_04_2024-06-24_T_3
Margin,Carmel,MAR_04,36.5501331,-121.9340388,2024-06-24,3,30,11,9,25,NA,NA,1,0,0,0,0,0.6,0.2,0.2,0.8,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,7.268722466960353,3,0,1,NA,NA,NA,NA,1,1.593844238170704,NA,49.8,24.1,44.17,0.704001,0,0,FALSE,5,20,0,MAR_04_2024-06-24_T_3
Margin,Carmel,MAR_04,36.5501331,-121.9340388,2024-06-24,3,30,11,9,30,NA,NA,1,0,0,0,0,1,0,0,0.6,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7.604562737642585,0,0,0,NA,NA,NA,NA,1,3.5418719923002886,NA,35.2,19,20.78,0.736001,0,0,FALSE,5,25,0,MAR_04_2024-06-24_T_3
Margin,Carmel,MAR_04,36.5501331,-121.9340388,2024-06-24,3,30,11,9,35,NA,NA,1,0,0,0,0,1,0,0,0.4,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,5.048859934853421,2,5.048859934853421,0,NA,NA,NA,NA,1,4.907409560723514,NA,50.9,23.6,46.44,2.279001,0,0,FALSE,5,30,1,MAR_04_2024-06-24_T_3
Margin,Carmel,MAR_04,36.5501331,-121.9340388,2024-06-24,3,30,11,9,40,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,12,0,12,0,NA,NA,NA,NA,1,5.022000000000001,NA,55.8,29.4,79.55,3.995001,0,0,FALSE,5,35,1,MAR_04_2024-06-24_T_3
Margin,Carmel,MAR_04,36.5501331,-121.9340388,2024-06-24,3,30,11,9,45,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,26,0,26,0,NA,NA,NA,NA,1,5.868509199134199,NA,42,28.7,36.96,2.169001,0,0,TRUE,5,40,1,MAR_04_2024-06-24_T_3
Margin,Monterey,MAR_05,36.6194727,-121.8987061,2024-09-17,1,220,15,NA,5,NA,NA,1,0,0,0,0,1,0,0,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,77.5,13,12.5,2,3,5,0.6793662204867574,1.4719601443879744,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,40,-35,0.16129032258064516,MAR_05_2024-09-17_T_1
Margin,Monterey,MAR_05,36.6194727,-121.8987061,2024-09-17,1,220,15,NA,10,NA,NA,1,0,0,0,0,1,0,0,0.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,18,10,3,5,3.3333333333333335,5.818181818181818,0.4879500364742666,1.9908883353006928,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,40,-30,0.16666666666666666,MAR_05_2024-09-17_T_1
Margin,Monterey,MAR_05,36.6194727,-121.8987061,2024-09-17,1,220,15,NA,15,NA,NA,1,0,0,0,0,1,0,0,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,12,10,6,4,2.5,5.9,0.9045340337332908,1.911950719959998,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,40,-25,0.5,MAR_05_2024-09-17_T_1
Margin,Monterey,MAR_05,36.6194727,-121.8987061,2024-09-17,1,220,15,NA,20,NA,NA,0.2,0.4,0,0.4,0,1,0,0,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,10,5,3,4,2.8,5.6,1.1352924243950937,3.286335345030997,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,40,-20,0.3,MAR_05_2024-09-17_T_1
Margin,Monterey,MAR_05,36.6194727,-121.8987061,2024-09-17,1,220,15,NA,25,2,NA,1,0,0,0,0,1,0,0,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,5,11,5,11,3.1666666666666665,7,1.1690451944500122,1.61245154965971,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,40,-15,1,MAR_05_2024-09-17_T_1
Margin,Monterey,MAR_05,36.6194727,-121.8987061,2024-09-17,1,220,15,NA,30,NA,NA,1,0,0,0,0,1,0,0,0.4,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,12,9,10,8,3.1666666666666665,5.333333333333333,0.7177405625652734,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,40,-10,0.8333333333333334,MAR_05_2024-09-17_T_1
Margin,Monterey,MAR_05,36.6194727,-121.8987061,2024-09-17,1,220,15,NA,35,2,NA,1,0,0,0,0,1,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,7,2,7,2,3.4285714285714284,4,1.3972762620115438,2.8284271247461903,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,40,-5,1,MAR_05_2024-09-17_T_1
Margin,Monterey,MAR_05,36.6194727,-121.8987061,2024-09-17,1,220,15,NA,40,1,NA,1,0,0,0,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3.6,2.6749870196985173,0,0,0,0,0,0,NA,0,2,0,2,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,40,0,1,MAR_05_2024-09-17_T_1
Margin,Monterey,MAR_05,36.6194727,-121.8987061,2024-09-17,1,220,15,NA,45,2,NA,0,0,0.8,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0.6,0,0,0,0,0,0,0,0,20,8.15,6.998308066202407,0,0,0,0,0,0,NA,0,1,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,40,5,1,MAR_05_2024-09-17_T_1
